time,Flux,gp-rough
2018-07-26T00:31:39.092,1.4377654e+06,0.9999815752126592
2018-07-26T00:33:39.090,1.4372916e+06,0.9996524446180217
2018-07-26T00:35:39.088,1.4381409e+06,1.0002434257044066
2018-07-26T00:37:39.087,1.4378251e+06,1.000024180930495
2018-07-26T00:39:39.085,1.4377932e+06,1.000002284976814
2018-07-26T00:41:39.084,1.4379229e+06,1.00009275478095
2018-07-26T00:43:39.082,1.4378015e+06,1.0000086701470996
2018-07-26T00:45:39.080,1.4374432e+06,0.9997597919401419
2018-07-26T00:47:39.079,1.4377359e+06,0.9999636677115348
2018-07-26T00:49:39.077,1.4375545e+06,0.9998377446718802
2018-07-26T00:51:39.076,1.4371380e+06,0.999548441481889
2018-07-26T00:53:39.074,1.4376458e+06,0.9999017432319017
2018-07-26T00:55:39.072,1.4378275e+06,1.000028517714849
2018-07-26T00:57:39.071,1.4376271e+06,0.9998893720853348
2018-07-26T00:59:39.069,1.4375549e+06,0.9998394151315302
2018-07-26T01:01:39.068,1.4376419e+06,0.9999001964769046
2018-07-26T01:03:39.066,1.4377106e+06,0.9999483538876321
2018-07-26T01:05:39.065,1.4373302e+06,0.9996839289160029
2018-07-26T01:07:39.063,1.4377300e+06,0.9999622286253006
2018-07-26T01:09:39.061,1.4378311e+06,1.0000328064141248
2018-07-26T01:11:39.060,1.4372514e+06,0.9996298237529283
2018-07-26T01:13:39.058,1.4378176e+06,1.0000239782469733
2018-07-26T01:15:39.057,1.4376880e+06,0.9999339021703515
2018-07-26T01:17:39.055,1.4379166e+06,1.00009315969351
2018-07-26T01:19:39.053,1.4374738e+06,0.999785389071951
2018-07-26T01:21:39.052,1.4378441e+06,1.0000432014207299
2018-07-26T01:23:39.050,1.4375472e+06,0.9998369224090432
2018-07-26T01:25:39.049,1.4376722e+06,0.9999240594126877
2018-07-26T01:27:39.047,1.4376965e+06,0.9999410478402372
2018-07-26T01:29:39.046,1.4378156e+06,1.0000242196696858
2018-07-26T01:31:39.044,1.4379105e+06,1.0000903506692675
2018-07-26T01:33:39.042,1.4374754e+06,0.9997878836378477
2018-07-26T01:35:39.041,1.4376689e+06,0.9999226174321559
2018-07-26T01:37:39.039,1.4378720e+06,1.0000641398584893
2018-07-26T01:39:39.038,1.4381229e+06,1.0002387902398335
2018-07-26T01:41:39.036,1.4377566e+06,0.999984260061703
2018-07-26T01:43:39.034,1.4380442e+06,1.0001845126444875
2018-07-26T01:45:39.033,1.4374805e+06,0.9997925248636157
2018-07-26T01:47:39.031,1.4380894e+06,1.0002161990968268
2018-07-26T01:49:39.030,1.4378978e+06,1.000083018145482
2018-07-26T01:51:39.028,1.4380620e+06,1.000197458482936
2018-07-26T01:53:39.027,1.4380351e+06,1.0001788799383524
2018-07-26T01:55:39.025,1.4378395e+06,1.0000429766855685
2018-07-26T01:57:39.023,1.4378714e+06,1.000065323941798
2018-07-26T01:59:39.022,1.4376219e+06,0.9998919426491806
2018-07-26T02:01:39.020,1.4378516e+06,1.000051807520548
2018-07-26T02:03:39.019,1.4378748e+06,1.0000680873389391
2018-07-26T02:05:39.017,1.4379819e+06,1.0001427780223797
2018-07-26T02:07:39.016,1.4378731e+06,1.000067176615622
2018-07-26T02:09:39.014,1.4379121e+06,1.0000944796117495
2018-07-26T02:11:39.012,1.4378269e+06,1.0000353051496225
2018-07-26T02:13:39.011,1.4382958e+06,1.0003615677644935
2018-07-26T02:15:39.009,1.4380136e+06,1.0001654962495286
2018-07-26T02:17:39.008,1.4376904e+06,0.9999407291070102
2018-07-26T02:19:39.006,1.4380882e+06,1.0002176593780223
2018-07-26T02:21:39.005,1.4377170e+06,0.9999595476334217
2018-07-26T02:23:39.003,1.4380224e+06,1.000172032266419
2018-07-26T02:25:39.001,1.4379548e+06,1.000125114885456
2018-07-26T02:27:39.000,1.4378868e+06,1.000077974595935
2018-07-26T02:29:38.998,1.4381948e+06,1.000292345143988
2018-07-26T02:31:38.997,1.4378875e+06,1.000078694759903
2018-07-26T02:33:38.995,1.4376780e+06,0.9999330991772446
2018-07-26T02:35:38.994,1.4382380e+06,1.000322728421332
2018-07-26T02:37:38.992,1.4382491e+06,1.0003306047765204
2018-07-26T02:39:38.990,1.4375004e+06,0.9998099220883725
2018-07-26T02:41:38.989,1.4378442e+06,1.0000490744868422
2018-07-26T02:43:38.987,1.4381501e+06,1.0002620529055772
2018-07-26T02:45:38.986,1.4379379e+06,1.0001145791077715
2018-07-26T02:47:38.984,1.4376846e+06,0.9999385239674775
2018-07-26T02:49:38.983,1.4380489e+06,1.000191956294853
2018-07-26T02:51:38.981,1.4380310e+06,1.000179675016175
2018-07-26T02:53:38.979,1.4380130e+06,1.0001671869431972
2018-07-26T02:55:38.978,1.4379154e+06,1.0000993420774564
2018-07-26T02:57:38.976,1.4379651e+06,1.000134064291969
2018-07-26T02:59:38.975,1.4377252e+06,0.9999672947042519
2018-07-26T03:01:38.973,1.4378210e+06,1.0000341221458149
2018-07-26T03:03:38.972,1.4382936e+06,1.0003628602286445
2018-07-26T03:05:38.970,1.4379408e+06,1.0001175370887017
2018-07-26T03:07:38.968,1.4375301e+06,0.9998320730982113
2018-07-26T03:09:38.967,1.4380160e+06,1.0001701491682016
2018-07-26T03:11:38.965,1.4376962e+06,0.9999478283316666
2018-07-26T03:13:38.964,1.4382660e+06,1.0003442398292697
2018-07-26T03:15:38.962,1.4381475e+06,1.00026183669637
2018-07-26T03:17:38.961,1.4380445e+06,1.0001903546501576
2018-07-26T03:19:38.959,1.4377465e+06,0.999983113694391
2018-07-26T03:21:38.958,1.4375324e+06,0.9998343376656271
2018-07-26T03:23:38.956,1.4377105e+06,0.9999582714156467
2018-07-26T03:25:38.954,1.4380490e+06,1.0001937946215866
2018-07-26T03:27:38.953,1.4377179e+06,0.9999636835092842
2018-07-26T03:29:38.951,1.4375579e+06,0.9998524154379324
2018-07-26T03:31:38.950,1.4373608e+06,0.9997155142180427
2018-07-26T03:33:38.948,1.4378136e+06,1.0000305076279792
2018-07-26T03:35:38.947,1.4380589e+06,1.0002012309996178
2018-07-26T03:37:38.945,1.4377252e+06,0.999969317488815
2018-07-26T03:39:38.943,1.4379786e+06,1.000145640124001
2018-07-26T03:41:38.942,1.4376030e+06,0.9998844315008906
2018-07-26T03:43:38.940,1.4375500e+06,0.9998476762405227
2018-07-26T03:45:38.939,1.4377700e+06,1.0000008269011849
2018-07-26T03:47:38.937,1.4379096e+06,1.000098036115019
2018-07-26T03:49:38.936,1.4377185e+06,0.9999652036973361
2018-07-26T03:51:38.934,1.4382370e+06,1.0003259084647624
2018-07-26T03:53:38.933,1.4378680e+06,1.000069444701691
2018-07-26T03:55:38.931,1.4380411e+06,1.0001899073122513
2018-07-26T03:57:38.929,1.4376452e+06,0.9999146510214384
2018-07-26T03:59:38.928,1.4378276e+06,1.0000416818080775
2018-07-26T04:01:38.926,1.4383220e+06,1.0003856534883386
2018-07-26T04:03:38.925,1.4377285e+06,0.9999729215460442
2018-07-26T04:05:38.923,1.4371942e+06,0.9996015212244728
2018-07-26T04:07:38.922,1.4374846e+06,0.9998035720817742
2018-07-26T04:09:38.920,1.4375885e+06,0.9998759287704856
2018-07-26T04:11:38.919,1.4371132e+06,0.9995455264394476
2018-07-26T04:13:38.917,1.4378128e+06,1.0000321455744594
2018-07-26T04:15:38.916,1.4378044e+06,1.0000264449652534
2018-07-26T04:17:38.914,1.4379311e+06,1.0001146705038841
2018-07-26T04:19:38.912,1.4381786e+06,1.000286958549512
2018-07-26T04:21:38.911,1.4379262e+06,1.000111552620078
2018-07-26T04:23:38.909,1.4381855e+06,1.0002920624661165
2018-07-26T04:25:38.908,1.4375655e+06,0.9998609562826664
2018-07-26T04:27:38.906,1.4377180e+06,0.9999671492849459
2018-07-26T04:29:38.905,1.4376504e+06,0.9999201667288024
2018-07-26T04:31:38.903,1.4374268e+06,0.999764873538191
2018-07-26T04:33:38.902,1.4378266e+06,1.0000430908550044
2018-07-26T04:35:38.900,1.4380272e+06,1.0001827925342264
2018-07-26T04:37:38.898,1.4377321e+06,0.9999776201387035
2018-07-26T04:39:38.897,1.4378885e+06,1.0000864566086891
2018-07-26T04:41:38.895,1.4374898e+06,0.9998094475473521
2018-07-26T04:43:38.894,1.4376746e+06,0.9999380824869399
2018-07-26T04:45:38.892,1.4376700e+06,0.9999350113612523
2018-07-26T04:47:38.891,1.4381516e+06,1.0002700979139294
2018-07-26T04:49:38.889,1.4380195e+06,1.000178290901267
2018-07-26T04:51:38.888,1.4379316e+06,1.0001174573719214
2018-07-26T04:53:38.886,1.4380895e+06,1.0002273555689047
2018-07-26T04:55:38.885,1.4376820e+06,0.9999440614115749
2018-07-26T04:57:38.883,1.4379368e+06,1.0001215197562374
2018-07-26T04:59:38.881,1.4376579e+06,0.9999276082863165
2018-07-26T05:01:38.880,1.4377032e+06,0.9999593123966709
2018-07-26T05:03:38.878,1.4377398e+06,0.999984872128479
2018-07-26T05:05:38.877,1.4378308e+06,1.000048500489756
2018-07-26T05:07:38.875,1.4380442e+06,1.0001971470764954
2018-07-26T05:09:38.874,1.4376985e+06,0.9999566842932824
2018-07-26T05:11:38.872,1.4376660e+06,0.9999343251808285
2018-07-26T05:13:38.871,1.4377645e+06,1.0000030405397538
2018-07-26T05:15:38.869,1.4376525e+06,0.9999252263189109
2018-07-26T05:17:38.868,1.4375186e+06,0.9998323636157975
2018-07-26T05:19:38.866,1.4374434e+06,0.999780133074767
2018-07-26T05:21:38.865,1.4374528e+06,0.999786927365359
2018-07-26T05:23:38.863,1.4371461e+06,0.9995738225508254
2018-07-26T05:25:38.861,1.4376074e+06,0.9998948135717858
2018-07-26T05:27:38.860,1.4373115e+06,0.9996892522518191
2018-07-26T05:29:38.858,1.4375112e+06,0.9998283006315656
2018-07-26T05:31:38.857,1.4378819e+06,1.0000861913006218
2018-07-26T05:33:38.855,1.4377218e+06,0.9999750383138696
2018-07-26T05:35:38.854,1.4375434e+06,0.9998512956211166
2018-07-26T05:37:38.852,1.4372780e+06,0.9996668691777097
2018-07-26T05:39:38.851,1.4379375e+06,1.0001258230100682
2018-07-26T05:41:38.849,1.4377975e+06,1.0000286299317438
2018-07-26T05:43:38.848,1.4374980e+06,0.9998205141616945
2018-07-26T05:45:38.846,1.4378894e+06,1.000092965468132
2018-07-26T05:47:38.845,1.4376918e+06,0.9999556675487916
2018-07-26T05:49:38.843,1.4378529e+06,1.0000679706011952
2018-07-26T05:51:38.841,1.4370995e+06,0.999544247467978
2018-07-26T05:53:38.840,1.4384306e+06,1.00047035633228
2018-07-26T05:55:38.838,1.4376484e+06,0.9999264739427572
2018-07-26T05:57:38.837,1.4375254e+06,0.9998411527663347
2018-07-26T05:59:38.835,1.4375635e+06,0.9998678562879754
2018-07-26T06:01:38.834,1.4376440e+06,0.9999240143905354
2018-07-26T06:03:38.832,1.4383161e+06,1.0003918392944955
2018-07-26T06:05:38.831,1.4376780e+06,0.999948268043171
2018-07-26T06:07:38.829,1.4377470e+06,0.9999964388159106
2018-07-26T06:09:38.828,1.4378530e+06,1.0000703829671684
2018-07-26T06:11:38.826,1.4375742e+06,0.9998768043434939
2018-07-26T06:13:38.825,1.4375476e+06,0.9998584314038811
2018-07-26T06:15:38.823,1.4376958e+06,0.9999618054461235
2018-07-26T06:17:38.822,1.4375862e+06,0.9998858799294932
2018-07-26T06:19:38.820,1.4376025e+06,0.9998974810182585
2018-07-26T06:21:38.818,1.4373349e+06,0.9997115352332298
2018-07-26T06:23:38.817,1.4376146e+06,0.9999063840737228
2018-07-26T06:25:38.815,1.4373888e+06,0.9997496318768097
2018-07-26T06:27:38.814,1.4375490e+06,0.9998612808586235
2018-07-26T06:29:38.812,1.4383942e+06,1.0004494681870941
2018-07-26T06:31:38.811,1.4380598e+06,1.0002170437625961
2018-07-26T06:33:38.809,1.4375269e+06,0.9998467779080956
2018-07-26T06:35:38.808,1.4380074e+06,1.0001812343304435
2018-07-26T06:37:38.806,1.4376928e+06,0.999962610165989
2018-07-26T06:39:38.805,1.4375535e+06,0.9998661338879447
2018-07-26T06:41:38.803,1.4378626e+06,1.000081359176869
2018-07-26T06:43:38.802,1.4380319e+06,1.000199370842305
2018-07-26T06:45:38.800,1.4379956e+06,1.0001744958487953
2018-07-26T06:47:38.799,1.4377552e+06,1.0000075574509093
2018-07-26T06:49:38.797,1.4378364e+06,1.0000642267068218
2018-07-26T06:51:38.796,1.4375308e+06,0.9998520327097266
2018-07-26T06:53:38.794,1.4373431e+06,0.9997218736964881
2018-07-26T06:55:38.792,1.4376622e+06,0.9999441060522775
2018-07-26T06:57:38.791,1.4376228e+06,0.9999168703924425
2018-07-26T06:59:38.789,1.4374872e+06,0.999823030294675
2018-07-26T07:01:38.788,1.4378689e+06,1.0000887231112077
2018-07-26T07:03:38.786,1.4377800e+06,1.0000272023862335
2018-07-26T07:05:38.785,1.4377010e+06,0.9999726709958078
2018-07-26T07:07:38.783,1.4379509e+06,1.0001467025662303
2018-07-26T07:09:38.782,1.4378445e+06,1.0000730470674206
2018-07-26T07:11:38.780,1.4375981e+06,0.9999020472830235
2018-07-26T07:13:38.779,1.4376326e+06,0.9999264119825187
2018-07-26T07:15:38.777,1.4374030e+06,0.9997669854000162
2018-07-26T07:17:38.776,1.4375310e+06,0.9998563052507321
2018-07-26T07:19:38.774,1.4378362e+06,1.0000689757826142
2018-07-26T07:21:38.773,1.4381368e+06,1.000278375611517
2018-07-26T07:23:38.771,1.4380138e+06,1.0001932010066774
2018-07-26T07:25:38.770,1.4377710e+06,1.000024679757775
2018-07-26T07:27:38.768,1.4379268e+06,1.0001333899843972
2018-07-26T07:29:38.767,1.4378346e+06,1.0000696790474823
2018-07-26T07:31:38.765,1.4378276e+06,1.000065218954136
2018-07-26T07:33:38.764,1.4379058e+06,1.0001198732908232
2018-07-26T07:35:38.762,1.4382401e+06,1.000352799287184
2018-07-26T07:37:38.760,1.4383550e+06,1.0004330295264818
2018-07-26T07:39:38.759,1.4378406e+06,1.0000756861473752
2018-07-26T07:41:38.757,1.4371731e+06,0.9996117994105354
2018-07-26T07:43:38.756,1.4380321e+06,1.0002094595623876
2018-07-26T07:45:38.754,1.4379269e+06,1.0001367380915618
2018-07-26T07:47:38.753,1.4379986e+06,1.000187049082006
2018-07-26T07:49:38.751,1.4379530e+06,1.0001556883118672
2018-07-26T07:51:38.750,1.4382369e+06,1.000353504968562
2018-07-26T07:53:38.748,1.4384025e+06,1.0004691017966079
2018-07-26T07:55:38.747,1.4373044e+06,0.9997056709701149
2018-07-26T07:57:38.745,1.4383791e+06,1.0004536478337476
2018-07-26T07:59:38.744,1.4377888e+06,1.0000433089609735
2018-07-26T08:01:38.742,1.4377164e+06,0.9999935161234819
2018-07-26T08:03:38.741,1.4381412e+06,1.0002893646142892
2018-07-26T08:05:38.739,1.4379951e+06,1.000188131960497
2018-07-26T08:07:38.738,1.4376772e+06,0.9999674976341084
2018-07-26T08:09:38.736,1.4374999e+06,0.9998444664068393
2018-07-26T08:11:38.735,1.4378115e+06,1.0000616517851337
2018-07-26T08:13:38.733,1.4379242e+06,1.0001405156341683
2018-07-26T08:15:38.732,1.4377248e+06,1.0000020785068975
2018-07-26T08:17:38.730,1.4377476e+06,1.0000184971545243
2018-07-26T08:19:38.729,1.4375184e+06,0.999859365595378
2018-07-26T08:21:38.727,1.4377130e+06,0.9999953111144217
2018-07-26T08:23:38.726,1.4374218e+06,0.9997931233465204
2018-07-26T08:25:38.724,1.4378068e+06,1.0000613364563837
2018-07-26T08:27:38.723,1.4375529e+06,0.9998850917213092
2018-07-26T08:29:38.721,1.4372834e+06,0.9996982116494297
2018-07-26T08:31:38.720,1.4375542e+06,0.9998869390892049
2018-07-26T08:33:38.718,1.4373326e+06,0.9997332573900912
2018-07-26T08:35:38.717,1.4380889e+06,1.0002596943623316
2018-07-26T08:37:38.715,1.4380525e+06,1.0002349097986054
2018-07-26T08:39:38.714,1.4376528e+06,0.999957274476838
2018-07-26T08:41:38.712,1.4376016e+06,0.9999222045845216
2018-07-26T08:43:38.710,1.4376895e+06,0.9999837512776413
2018-07-26T08:45:38.709,1.4376291e+06,0.9999422018417016
2018-07-26T08:47:38.707,1.4374052e+06,0.9997869364924858
2018-07-26T08:49:38.706,1.4376446e+06,0.9999538930754563
2018-07-26T08:51:38.704,1.4374542e+06,0.9998219319827061
2018-07-26T08:53:38.703,1.4377800e+06,1.0000489290874564
2018-07-26T08:55:38.701,1.4378360e+06,1.000088369327494
2018-07-26T08:57:38.700,1.4379562e+06,1.0001725642953867
2018-07-26T08:59:38.698,1.4375112e+06,0.9998635210686794
2018-07-26T09:01:38.697,1.4375628e+06,0.9998997331782771
2018-07-26T09:03:38.695,1.4377739e+06,1.0000470766917948
2018-07-26T09:05:38.694,1.4375225e+06,0.999872742257844
2018-07-26T09:07:38.692,1.4374940e+06,0.9998534206981072
2018-07-26T09:09:38.691,1.4374481e+06,0.9998220215006163
2018-07-26T09:11:38.689,1.4373296e+06,0.9997400705598548
2018-07-26T09:13:38.688,1.4371350e+06,0.9996052541630955
2018-07-26T09:15:38.686,1.4373315e+06,0.9997423571168663
2018-07-26T09:17:38.685,1.4378222e+06,1.0000841897926045
